[2022-10-19 09:16:15,330] INFO [shopproduct:82] productcontent user_id:jk prodnum:358 prodname:골든 할렘 팬츠 prodimg:brandimgs/nf_2_0_30.jpg prodbrand:노스페이스 proditems:반바지 prodname:골든 할렘 팬츠 date:2022-10-19 09:16:15
[2022-10-19 09:16:15,358] INFO [shopproduct:102] productcontent user_id:ham prodnum:474 prodname:IU PICK OUTER 청첨 prodimg:brandimgs/nb_0_3_7.jpg prodbrand:뉴발란스 proditems:아우터 prodname:IU PICK OUTER 청첨 date:2022-10-19 09:16:15
[2022-10-19 09:16:22,481] INFO [shopproduct:102] productcontent user_id:jk prodnum:915 prodname:나이키 기모티 prodimg:brandimgs/10_kKIGMDl.jpg prodbrand:나이키 proditems:긴팔티 prodname:나이키 기모티 date:2022-10-19 09:16:22
[2022-10-19 09:16:28,383] INFO [shopproduct:82] productcontent user_id:ham prodnum:474 prodname:IU PICK OUTER 청첨 prodimg:brandimgs/nb_0_3_7.jpg prodbrand:뉴발란스 proditems:아우터 prodname:IU PICK OUTER 청첨 date:2022-10-19 09:16:28
[2022-10-19 09:16:31,444] INFO [shopproduct:102] productcontent user_id:ham prodnum:92 prodname:아디다스 맨인블랙티2 prodimg:brandimgs/7_xQ4ZPr3.jpg prodbrand:아디다스 proditems:긴팔티 prodname:아디다스 맨인블랙티2 date:2022-10-19 09:16:31
[2022-10-19 09:16:40,355] INFO [shopproduct:82] productcontent user_id:jk prodnum:915 prodname:나이키 기모티 prodimg:brandimgs/10_kKIGMDl.jpg prodbrand:나이키 proditems:긴팔티 prodname:나이키 기모티 date:2022-10-19 09:16:40
[2022-10-19 09:16:40,894] INFO [shopproduct:82] productcontent user_id:ham prodnum:92 prodname:아디다스 맨인블랙티2 prodimg:brandimgs/7_xQ4ZPr3.jpg prodbrand:아디다스 proditems:긴팔티 prodname:아디다스 맨인블랙티2 date:2022-10-19 09:16:40
[2022-10-19 09:16:45,524] INFO [shopproduct:102] productcontent user_id:ham prodnum:914 prodname:나이키 히트텍 prodimg:brandimgs/9_eC37WcM.jpg prodbrand:나이키 proditems:긴팔티 prodname:나이키 히트텍 date:2022-10-19 09:16:45
[2022-10-19 09:16:46,936] INFO [shopproduct:82] productcontent user_id:ccc prodnum:412 prodname:404에러티 prodimg:brandimgs/404_0_0.jpg prodbrand:무지 proditems:반팔티 prodname:404에러티 date:2022-10-19 09:16:46
[2022-10-19 09:16:48,164] INFO [shopproduct:82] productcontent user_id:ccc prodnum:412 prodname:404에러티 prodimg:brandimgs/404_0_0.jpg prodbrand:무지 proditems:반팔티 prodname:404에러티 date:2022-10-19 09:16:48
[2022-10-19 09:16:51,507] INFO [shopproduct:82] productcontent user_id:ccc prodnum:412 prodname:404에러티 prodimg:brandimgs/404_0_0.jpg prodbrand:무지 proditems:반팔티 prodname:404에러티 date:2022-10-19 09:16:51
[2022-10-19 09:16:53,707] INFO [shopproduct:102] productcontent user_id:jk prodnum:405 prodname:우디 오버핏 자수 옥스포드 셔츠 prodimg:brandimgs/11_DJpJM7s.jpg prodbrand:스파오 proditems:긴팔티 prodname:우디 오버핏 자수 옥스포드 셔츠 date:2022-10-19 09:16:53
[2022-10-19 09:16:56,402] INFO [shopproduct:82] productcontent user_id:ccc prodnum:412 prodname:404에러티 prodimg:brandimgs/404_0_0.jpg prodbrand:무지 proditems:반팔티 prodname:404에러티 date:2022-10-19 09:16:56
[2022-10-19 09:16:58,864] INFO [shopproduct:102] productcontent user_id:ccc prodnum:405 prodname:우디 오버핏 자수 옥스포드 셔츠 prodimg:brandimgs/11_DJpJM7s.jpg prodbrand:스파오 proditems:긴팔티 prodname:우디 오버핏 자수 옥스포드 셔츠 date:2022-10-19 09:16:58
[2022-10-19 09:16:59,622] INFO [shopproduct:102] productcontent user_id:jk prodnum:368 prodname:케이블 스웨터 prodimg:brandimgs/3_FKW1xzE.jpg prodbrand:스파오 proditems:긴팔티 prodname:케이블 스웨터 date:2022-10-19 09:16:59
[2022-10-19 09:17:00,915] INFO [shopproduct:82] productcontent user_id:ham prodnum:914 prodname:나이키 히트텍 prodimg:brandimgs/9_eC37WcM.jpg prodbrand:나이키 proditems:긴팔티 prodname:나이키 히트텍 date:2022-10-19 09:17:00
[2022-10-19 09:17:02,320] INFO [shopproduct:102] productcontent user_id:ccc prodnum:405 prodname:우디 오버핏 자수 옥스포드 셔츠 prodimg:brandimgs/11_DJpJM7s.jpg prodbrand:스파오 proditems:긴팔티 prodname:우디 오버핏 자수 옥스포드 셔츠 date:2022-10-19 09:17:02
[2022-10-19 09:17:05,995] INFO [shopproduct:102] productcontent user_id:ham prodnum:146 prodname:그린라 prodimg:brandimgs/2_1YsMwfv.jpg prodbrand:스파오 proditems:반팔티 prodname:그린라 date:2022-10-19 09:17:05
[2022-10-19 09:17:07,740] INFO [shopproduct:102] productcontent user_id:jk prodnum:368 prodname:케이블 스웨터 prodimg:brandimgs/3_FKW1xzE.jpg prodbrand:스파오 proditems:긴팔티 prodname:케이블 스웨터 date:2022-10-19 09:17:07
